burst_id,link_id,code,label,mathadata_id,mathadata_title,resource_slug,start,end,active_hours,visits,unique_visits,clicks,scans,extracted_at
U0158,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-02-03T17:00:00+01:00,2026-02-03T18:00:00+01:00,1,8,8,8,0,2026-06-25T22:43:59+02:00
U0159,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-02-04T17:00:00+01:00,2026-02-04T20:00:00+01:00,3,6,3,6,0,2026-06-25T22:43:59+02:00
U0160,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-02-05T08:00:00+01:00,2026-02-05T10:00:00+01:00,2,3,2,3,0,2026-06-25T22:43:59+02:00
U0161,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-02-06T13:00:00+01:00,2026-02-06T14:00:00+01:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0162,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-02-08T10:00:00+01:00,2026-02-08T11:00:00+01:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0163,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-02-09T16:00:00+01:00,2026-02-09T18:00:00+01:00,2,5,5,5,0,2026-06-25T22:43:59+02:00
U0164,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-02-12T15:00:00+01:00,2026-02-12T16:00:00+01:00,1,17,2,17,0,2026-06-25T22:43:59+02:00
U0165,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-02-16T17:00:00+01:00,2026-02-16T18:00:00+01:00,1,5,5,5,0,2026-06-25T22:43:59+02:00
U0166,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-02-19T18:00:00+01:00,2026-02-19T19:00:00+01:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0167,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-03-05T15:00:00+01:00,2026-03-05T16:00:00+01:00,1,24,3,24,0,2026-06-25T22:43:59+02:00
U0168,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-03-07T18:00:00+01:00,2026-03-07T19:00:00+01:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0169,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-03-17T00:00:00+01:00,2026-03-17T01:00:00+01:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0170,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-03-24T18:00:00+01:00,2026-03-24T19:00:00+01:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0171,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-03-25T13:00:00+01:00,2026-03-25T14:00:00+01:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0172,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-03-26T15:00:00+01:00,2026-03-26T16:00:00+01:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0173,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-03-29T21:00:00+02:00,2026-03-29T22:00:00+02:00,1,2,1,2,0,2026-06-25T22:43:59+02:00
U0174,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-03-30T08:00:00+02:00,2026-03-30T09:00:00+02:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0175,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-03-31T08:00:00+02:00,2026-03-31T14:00:00+02:00,5,31,1,31,0,2026-06-25T22:43:59+02:00
U0176,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-03-31T17:00:00+02:00,2026-03-31T18:00:00+02:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0177,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-04-01T05:00:00+02:00,2026-04-01T07:00:00+02:00,2,9,1,9,0,2026-06-25T22:43:59+02:00
U0178,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-04-01T12:00:00+02:00,2026-04-01T16:00:00+02:00,4,47,4,47,0,2026-06-25T22:43:59+02:00
U0179,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-04-02T08:00:00+02:00,2026-04-02T10:00:00+02:00,2,9,1,9,0,2026-06-25T22:43:59+02:00
U0180,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-04-02T12:00:00+02:00,2026-04-02T13:00:00+02:00,1,2,1,2,0,2026-06-25T22:43:59+02:00
U0181,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-04-03T08:00:00+02:00,2026-04-03T09:00:00+02:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0182,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-04-07T08:00:00+02:00,2026-04-07T13:00:00+02:00,5,11,3,11,0,2026-06-25T22:43:59+02:00
U0183,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-04-08T11:00:00+02:00,2026-04-08T13:00:00+02:00,2,2,2,2,0,2026-06-25T22:43:59+02:00
U0184,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-04-09T09:00:00+02:00,2026-04-09T10:00:00+02:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0185,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-04-14T08:00:00+02:00,2026-04-14T09:00:00+02:00,1,14,1,14,0,2026-06-25T22:43:59+02:00
U0186,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-04-22T08:00:00+02:00,2026-04-22T09:00:00+02:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0187,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-04-28T05:00:00+02:00,2026-04-28T06:00:00+02:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0188,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-05-13T09:00:00+02:00,2026-05-13T10:00:00+02:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0189,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-05-18T15:00:00+02:00,2026-05-18T16:00:00+02:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0190,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-05-19T15:00:00+02:00,2026-05-19T16:00:00+02:00,1,2,2,2,0,2026-06-25T22:43:59+02:00
U0191,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-05-20T07:00:00+02:00,2026-05-20T08:00:00+02:00,1,9,1,9,0,2026-06-25T22:43:59+02:00
U0192,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-05-27T12:00:00+02:00,2026-05-27T13:00:00+02:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0193,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-05-27T20:00:00+02:00,2026-05-27T21:00:00+02:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0194,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-06-02T19:00:00+02:00,2026-06-02T20:00:00+02:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0195,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-06-03T06:00:00+02:00,2026-06-03T08:00:00+02:00,2,12,2,12,0,2026-06-25T22:43:59+02:00
U0196,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-06-04T07:00:00+02:00,2026-06-04T10:00:00+02:00,3,15,2,15,0,2026-06-25T22:43:59+02:00
U0197,cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-06-04T15:00:00+02:00,2026-06-04T16:00:00+02:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0198,e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-01-01T13:00:00+01:00,2026-01-01T14:00:00+01:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0199,e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-01-12T14:00:00+01:00,2026-01-12T15:00:00+01:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0200,e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-01-13T08:00:00+01:00,2026-01-13T09:00:00+01:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0201,e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-03-29T07:00:00+02:00,2026-03-29T08:00:00+02:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0202,e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-03-31T21:00:00+02:00,2026-03-31T22:00:00+02:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0203,e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-04-01T08:00:00+02:00,2026-04-01T10:00:00+02:00,2,2,1,2,0,2026-06-25T22:43:59+02:00
U0204,e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-04-05T14:00:00+02:00,2026-04-05T15:00:00+02:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0205,e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-04-28T13:00:00+02:00,2026-04-28T14:00:00+02:00,1,1,1,1,0,2026-06-25T22:43:59+02:00
U0206,e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-05-26T12:00:00+02:00,2026-05-26T13:00:00+02:00,1,11,1,11,0,2026-06-25T22:43:59+02:00
